시각,지역명,지역코드,혼잡도,최소인구수,최대인구수,전체도로소통평균속도,기온,습도,강수량,자외선지수단계,초미세먼지농도,미세먼지농도
2024-06-08 16:11,사당역,POI029,여유,22000,24000,18,24.3,72,0,6,18,26
2024-06-08 17:13,사당역,POI029,여유,24000,26000,18,25,65,0,6,12,20
2024-06-08 18:13,사당역,POI029,여유,24000,26000,19,24.4,68,0,6,10,22
2024-06-08 19:12,사당역,POI029,보통,26000,28000,19,23.2,72,0,1,11,18
2024-06-08 20:10,사당역,POI029,보통,26000,28000,20,20.6,91,0,1,14,22
2024-06-08 21:19,사당역,POI029,여유,26000,28000,21,19.1,99,0,1,20,30
2024-06-08 22:11,사당역,POI029,여유,26000,28000,22,18.6,100,0,0,14,28
2024-06-08 23:11,사당역,POI029,여유,22000,24000,23,18.1,100,0,0,12,21
2024-06-09 00:11,사당역,POI029,여유,20000,22000,25,17.6,100,0,0,0,31
2024-06-09 01:15,사당역,POI029,여유,16000,18000,26,17.6,100,0,0,14,25
2024-06-09 02:10,사당역,POI029,여유,16000,18000,27,17.7,100,0,0,18,29
2024-06-09 03:14,사당역,POI029,여유,16000,18000,28,17.6,100,0,0,16,29
2024-06-09 04:09,사당역,POI029,여유,16000,18000,27,16.9,100,0,0,12,24
2024-06-09 05:11,사당역,POI029,여유,14000,16000,26,17.2,100,0,0,13,24
2024-06-09 06:10,사당역,POI029,여유,16000,18000,26,17.1,100,0,0,16,27
2024-06-09 07:10,사당역,POI029,여유,16000,18000,23,19.1,100,0,2,14,25
2024-06-09 08:11,사당역,POI029,여유,12000,14000,24,21,92,0,2,16,29
2024-06-09 09:57,사당역,POI029,여유,14000,16000,20,23.4,70,0,6,13,19
2024-06-09 11:04,사당역,POI029,여유,14000,16000,21,25,55,0,6,8,15
2024-06-09 12:13,사당역,POI029,여유,18000,20000,20,26.3,54,0,6,7,18
2024-06-09 13:14,사당역,POI029,여유,20000,22000,18,27,51,0,7,14,24
2024-06-09 14:11,사당역,POI029,여유,20000,22000,18,28.2,51,0,7,19,30
2024-06-09 15:15,사당역,POI029,여유,20000,22000,18,29.7,49,0,7,20,32
2024-06-09 16:11,사당역,POI029,여유,20000,22000,17,28.5,49,0,6,20,35
2024-06-09 17:13,사당역,POI029,여유,20000,22000,17,27.9,50,0,6,21,34
2024-06-09 18:12,사당역,POI029,여유,20000,22000,18,27,53,0,6,24,37
2024-06-09 19:11,사당역,POI029,여유,22000,24000,20,26.1,56,0,1,21,36
2024-06-09 20:09,사당역,POI029,여유,22000,24000,21,23.6,65,0,1,26,43
2024-06-09 21:20,사당역,POI029,여유,20000,22000,22,21.7,75,0,0,32,45
2024-06-09 22:11,사당역,POI029,여유,22000,24000,22,20.8,86,0,0,30,43
2024-06-09 23:10,사당역,POI029,여유,20000,22000,24,20.1,90,0,0,21,35
2024-06-10 00:11,사당역,POI029,여유,18000,20000,26,19.5,94,0,0,25,34
2024-06-10 01:13,사당역,POI029,여유,18000,20000,27,19.1,97,0,0,22,38
2024-06-10 02:11,사당역,POI029,여유,18000,20000,27,18.6,99,0,0,20,39
2024-06-10 03:14,사당역,POI029,여유,18000,20000,28,18.2,100,0,0,21,35
2024-06-10 04:10,사당역,POI029,여유,18000,20000,27,17.9,100,0,0,22,45
2024-06-10 05:12,사당역,POI029,여유,18000,20000,28,17.8,100,0,0,23,39
2024-06-10 06:11,사당역,POI029,여유,18000,20000,22,18.3,100,0,0,22,40
2024-06-10 07:11,사당역,POI029,여유,20000,22000,18,21.2,89,0,2,21,34
2024-06-10 08:11,사당역,POI029,여유,24000,26000,16,22.7,77,0,2,21,30
2024-06-10 09:54,사당역,POI029,여유,22000,24000,18,26.2,53,0,7,18,36
2024-06-10 11:00,사당역,POI029,여유,20000,22000,18,27.1,55,0,7,18,35
2024-06-10 11:37,사당역,POI029,여유,20000,22000,18,28,55,0,7,18,35
2024-06-10 12:13,사당역,POI029,여유,20000,22000,18,27.9,53,0,7,20,43
2024-06-10 13:17,사당역,POI029,여유,22000,24000,18,30.6,50,0,8,26,48
2024-06-10 14:12,사당역,POI029,여유,22000,24000,18,31,46,0,8,26,54
2024-06-10 15:17,사당역,POI029,여유,22000,24000,18,32,47,0,8,26,53
2024-06-10 16:12,사당역,POI029,여유,22000,24000,18,29.9,53,0,5,26,57
2024-06-10 17:16,사당역,POI029,여유,24000,26000,18,29.3,55,0,5,30,60
2024-06-10 18:14,사당역,POI029,여유,26000,28000,17,28.2,58,0,5,35,62
2024-06-10 19:14,사당역,POI029,약간 붐빔,32000,34000,16,24.9,67,0,1,35,59
2024-06-10 20:10,사당역,POI029,보통,28000,30000,22,25.6,69,0,1,37,65
2024-06-10 21:21,사당역,POI029,여유,26000,28000,21,23.6,85,0,0,38,59
2024-06-10 22:14,사당역,POI029,여유,24000,26000,22,22.9,91,0,0,35,61
2024-06-10 23:13,사당역,POI029,여유,22000,24000,22,22.5,94,0,0,37,62
2024-06-11 00:13,사당역,POI029,여유,20000,22000,25,23.4,88,0,0,37,62
2024-06-11 01:15,사당역,POI029,여유,18000,20000,27,22.8,89,0,0,41,68
2024-06-11 02:10,사당역,POI029,여유,18000,20000,27,22.7,89,0,0,43,67
2024-06-11 03:15,사당역,POI029,여유,18000,20000,28,21.6,93,0,0,43,73
2024-06-11 04:10,사당역,POI029,여유,18000,20000,28,21.7,94,0,0,37,74
2024-06-11 05:12,사당역,POI029,여유,18000,20000,28,22.4,86,0,0,35,59
2024-06-11 06:12,사당역,POI029,여유,18000,20000,24,21.9,91,0,0,39,69
2024-06-11 07:12,사당역,POI029,여유,20000,22000,20,22.8,88,0,1,45,74
2024-06-11 08:11,사당역,POI029,여유,24000,26000,19,23.5,81,0,1,52,87
2024-06-11 09:53,사당역,POI029,여유,22000,24000,18,25.7,69,0,8,53,80
2024-06-11 10:58,사당역,POI029,여유,20000,22000,18,28,64,0,8,41,67
2024-06-11 11:33,사당역,POI029,여유,20000,22000,18,28.3,56,0,8,41,67
2024-06-11 12:13,사당역,POI029,여유,20000,22000,19,30.1,54,0,8,41,68
2024-06-11 13:14,사당역,POI029,여유,22000,24000,20,30.6,52,0,5,42,67
2024-06-11 14:13,사당역,POI029,여유,24000,26000,19,31.3,53,0,5,48,76
2024-06-11 15:16,사당역,POI029,여유,22000,24000,20,31.5,46,0,5,43,74
2024-06-11 16:12,사당역,POI029,여유,22000,24000,20,30.9,44,0,5,43,74
2024-06-11 17:15,사당역,POI029,여유,24000,26000,20,28.9,47,0,5,45,72
2024-06-11 18:13,사당역,POI029,보통,28000,30000,20,28.5,46,0,5,27,60
2024-06-11 19:13,사당역,POI029,약간 붐빔,32000,34000,19,26.5,51,0,1,20,51
2024-06-11 20:11,사당역,POI029,보통,30000,32000,20,24.6,60,0,1,19,48
2024-06-11 21:22,사당역,POI029,보통,26000,28000,24,23.5,64,0,0,21,46
2024-06-11 22:14,사당역,POI029,보통,26000,28000,24,22.5,71,0,0,17,35
2024-06-11 23:11,사당역,POI029,여유,24000,26000,26,20.5,86,0,0,14,31
2024-06-12 00:12,사당역,POI029,여유,22000,24000,28,19.7,89,0,0,14,31
